id;cp;localidad;idProvincia
3585;7130;Vista Alegre;1
3586;7130;Vitel;1
3587;6064;Volta;1
3588;7412;Voluntad;1
3589;2931;Vuelta De Obligado;1
3590;6435;Vuelta De Zapata;1
3591;6646;Warnes;1
3592;1875;Wilde;1
3593;1875;Wilde Estafeta N71;1
3594;1875;Wilde Este;1
3595;1686;William C. Morris (Parada Fcgsm);1
3596;1613;Yapeyu;1
3597;7303;Yerbas;1
3598;7605;Yraizos;1
3599;6443;Yutuyaco;1
3600;1727;Zamudio (Apeadero Fcdfs);1
3601;1649;Zanja Gualtieri;1
3602;1649;Zanja Tamagni;1
3603;7249;Zapiola;1
3604;2800;Zarate;1
3605;2800;Zarate Estafeta Nº1;1
3606;2800;Zarate Estafeta Nº2;1
3607;2800;Zarate Estafeta Nº3;1
3608;2800;Zarate Estafeta Nº4;1
3609;6018;Zavalia;1
3610;1627;Zelaya;1
3611;7226;Zenon Videla Dorna;1
3612;7545;Zentena;1
3613;7530;Zoilo Peralta;1
3614;8151;Zubiaure;1
